date,year,day_number,ID_NR,sex,age_class,age_for_analyses,lat,lon,s_length,girth,condition,mass,cub_status,cub_number,to_remove,index,cub_status_complete,ecot,ID_mat,age_mat,litter_size
2000-04-07T00:00:00Z,2000,98,7729,f,ad,20,77.603,22.973,194,113,4,NA,n,NA,0,7729_98_2000,n,O,NA,NA,NA
2000-04-07T00:00:00Z,2000,98,23100,f,subad,3,78.133,23.083,192,105,3,NA,NA,NA,0,23100_98_2000,n,NA,23099,NA,NA
2000-04-07T00:00:00Z,2000,98,23158,f,ad,16,76.555,25.073,198,105,2,NA,n,NA,0,23158_98_2000,n,O,NA,NA,NA
2000-04-07T00:00:00Z,2000,98,23347,f,ad,16,78.023,23.648,198,115,3,NA,c,2,0,23347_98_2000,c,C,NA,NA,NA
2000-04-07T00:00:00Z,2000,98,23498,m,ad,9,77.603,22.973,236,141,3,NA,NA,NA,0,23498_98_2000,n,NA,NA,NA,NA
2000-04-07T00:00:00Z,2000,98,23499,f,c,0,78.023,23.648,94,NA,NA,26.5,NA,NA,0,23499_98_2000,n,C,23347,16,2
2000-04-07T00:00:00Z,2000,98,23500,f,c,0,78.023,23.648,93,NA,NA,22.25,NA,NA,0,23500_98_2000,n,C,23347,16,2
2000-04-07T00:00:00Z,2000,98,23502,f,ad,9,77.358,25.307,187,112,3,NA,n,NA,0,23502_98_2000,n,NA,NA,NA,NA
2000-04-07T00:00:00Z,2000,98,23503,m,ad,11,77.358,25.307,217,114,2,NA,NA,NA,0,23503_98_2000,n,NA,NA,NA,NA
2000-04-07T00:00:00Z,2000,98,23504,m,ad,19,76.555,25.073,235,158,4,NA,NA,NA,0,23504_98_2000,n,NA,NA,NA,NA
2000-04-12T00:00:00Z,2000,103,23083,m,ad,11,76.703,25.425,236,168,4,461,NA,NA,0,23083_103_2000,n,NA,NA,NA,NA
2000-04-12T00:00:00Z,2000,103,23105,f,subad,4,77.352,23.073,184,99,3,NA,NA,NA,0,23105_103_2000,n,C,NA,NA,NA
2000-04-12T00:00:00Z,2000,103,23506,m,ad,22,77.018,24.172,221,138,3,NA,NA,NA,0,23506_103_2000,n,NA,NA,NA,NA
2000-04-12T00:00:00Z,2000,103,23507,m,ad,12,77.303,23.02,233,150,3,NA,NA,NA,0,23507_103_2000,n,NA,NA,NA,NA
2000-04-12T00:00:00Z,2000,103,23509,f,ad,19,78.088,22.758,194,98,2,NA,c,2,0,23509_103_2000,c,NA,NA,NA,NA
2000-04-12T00:00:00Z,2000,103,23510,f,c,0,78.088,22.758,84,46,NA,15.75,NA,NA,0,23510_103_2000,n,NA,23509,19,2
2000-04-12T00:00:00Z,2000,103,23511,m,c,0,78.088,22.758,82,NA,NA,14.5,NA,NA,0,23511_103_2000,n,NA,23509,19,2
2000-04-13T00:00:00Z,2000,104,7893,f,ad,19,78.842,28.005,199,113,3,NA,n,NA,0,7893_104_2000,n,O,NA,NA,NA
2000-04-13T00:00:00Z,2000,104,23139,f,ad,10,78.818,28.09,203,117,4,NA,n,NA,0,23139_104_2000,n,NA,NA,NA,NA
2000-04-13T00:00:00Z,2000,104,23512,m,ad,10,78.842,28.005,223,122,2,NA,NA,NA,0,23512_104_2000,n,NA,NA,NA,NA
2000-04-13T00:00:00Z,2000,104,23513,m,ad,14,78.818,28.09,223,134,3,NA,NA,NA,0,23513_104_2000,n,NA,NA,NA,NA
2000-04-13T00:00:00Z,2000,104,23514,f,ad,10,78.818,28.09,191,103,2,NA,c,2,0,23514_104_2000,c,NA,NA,NA,NA
2000-04-13T00:00:00Z,2000,104,23515,f,c,0,78.818,28.09,81,NA,NA,12.75,NA,NA,0,23515_104_2000,n,NA,23514,10,2
2000-04-13T00:00:00Z,2000,104,23516,f,c,0,78.818,28.09,77,NA,NA,13.5,NA,NA,0,23516_104_2000,n,NA,23514,10,2
2000-04-13T00:00:00Z,2000,104,23517,f,ad,8,78.9,28.158,198,111,2,NA,c,1,0,23517_104_2000,c,NA,NA,NA,NA
2000-04-13T00:00:00Z,2000,104,23518,f,c,0,78.9,28.158,82,NA,NA,16,NA,NA,0,23518_104_2000,n,NA,23517,8,1
2000-04-13T00:00:00Z,2000,104,23519,f,ad,9,78.84,27.872,195,110,2,NA,c,2,0,23519_104_2000,c,NA,NA,NA,NA
2000-04-13T00:00:00Z,2000,104,23520,f,c,0,78.84,27.872,80,NA,NA,12.75,NA,NA,0,23520_104_2000,n,NA,23519,9,2
2000-04-13T00:00:00Z,2000,104,23521,m,c,0,78.84,27.872,80,NA,NA,13.5,NA,NA,0,23521_104_2000,n,NA,23519,9,2
2000-04-13T00:00:00Z,2000,104,23522,f,ad,7,78.887,29.472,191,96,1,NA,c,2,0,23522_104_2000,c,NA,NA,NA,NA
2000-04-13T00:00:00Z,2000,104,23523,f,c,0,78.887,29.472,72,NA,NA,9,NA,NA,0,23523_104_2000,n,NA,23522,7,2
2000-04-13T00:00:00Z,2000,104,23524,m,c,0,78.887,29.472,72,NA,NA,8.75,NA,NA,0,23524_104_2000,n,NA,23522,7,2
2000-04-13T00:00:00Z,2000,104,23525,f,ad,9,78.823,26.523,191,104,2,NA,c,1,0,23525_104_2000,c,NA,NA,NA,NA
2000-04-13T00:00:00Z,2000,104,23526,f,c,0,78.823,26.523,75,NA,NA,11.25,NA,NA,0,23526_104_2000,n,NA,23525,9,1
2000-04-13T00:00:00Z,2000,104,23527,f,ad,10,78.69,26.658,189,102,2,NA,c,2,0,23527_104_2000,c,NA,NA,NA,NA
2000-04-13T00:00:00Z,2000,104,23528,m,c,0,78.69,26.658,70,NA,NA,8.5,NA,NA,0,23528_104_2000,n,NA,23527,10,2
2000-04-13T00:00:00Z,2000,104,23529,m,c,0,78.69,26.658,69,NA,NA,9,NA,NA,0,23529_104_2000,n,NA,23527,10,2
2000-04-14T00:00:00Z,2000,105,7968,m,ad,6,78.573,21.437,218,125,3,NA,NA,NA,0,7968_105_2000,n,NA,NA,NA,NA
2000-04-14T00:00:00Z,2000,105,23530,m,ad,9,77.405,23.442,221,124,3,NA,NA,NA,0,23530_105_2000,n,NA,NA,NA,NA
2000-04-14T00:00:00Z,2000,105,23531,m,ad,10,77.268,23.023,209,124,3,NA,NA,NA,0,23531_105_2000,n,NA,NA,NA,NA
2000-04-14T00:00:00Z,2000,105,23532,f,ad,16,78.288,20.038,198,107,3,NA,n,NA,0,23532_105_2000,n,NA,NA,NA,NA
2000-04-14T00:00:00Z,2000,105,23533,m,ad,14,78.49,20.148,238,159,3,NA,NA,NA,0,23533_105_2000,n,NA,NA,NA,NA
2000-04-14T00:00:00Z,2000,105,23534,f,ad,9,78.585,21.672,190,101,2,NA,c,1,0,23534_105_2000,c,NA,NA,NA,NA
2000-04-14T00:00:00Z,2000,105,23535,f,c,0,78.585,21.672,84,NA,NA,15,NA,NA,0,23535_105_2000,n,NA,23534,9,1
2000-04-18T00:00:00Z,2000,109,23536,m,ad,18,76.47,24.957,232,152,3,406,NA,NA,0,23536_109_2000,n,NA,NA,NA,NA
2000-04-20T00:00:00Z,2000,111,23537,m,ad,20,76.653,25.385,237,146,3,NA,NA,NA,0,23537_111_2000,n,NA,NA,NA,NA
2000-04-20T00:00:00Z,2000,111,23538,f,ad,15,78.87,28.303,203,105,2,NA,c,2,0,23538_111_2000,c,O,NA,NA,NA
2000-04-20T00:00:00Z,2000,111,23539,m,c,0,78.87,28.303,74,NA,NA,11,NA,NA,0,23539_111_2000,n,O,23538,15,2
2000-04-20T00:00:00Z,2000,111,23540,f,c,0,78.87,28.303,76,NA,NA,11.25,NA,NA,0,23540_111_2000,n,O,23538,15,2
2000-04-20T00:00:00Z,2000,111,23541,f,ad,11,78.89,28.198,201,109,2,NA,c,2,0,23541_111_2000,c,O,NA,NA,NA
2000-04-20T00:00:00Z,2000,111,23542,f,c,0,78.89,28.198,75,NA,NA,11,NA,NA,0,23542_111_2000,n,O,23541,11,2
2000-04-20T00:00:00Z,2000,111,23543,m,c,0,78.89,28.198,74,NA,NA,11,NA,NA,0,23543_111_2000,n,O,23541,11,2
2000-04-20T00:00:00Z,2000,111,23544,f,ad,13,78.885,29.368,206,113,2,NA,c,2,0,23544_111_2000,c,NA,NA,NA,NA
2000-04-20T00:00:00Z,2000,111,23545,f,c,0,78.885,29.368,79,NA,NA,12.5,NA,NA,0,23545_111_2000,n,NA,23544,13,2
2000-04-20T00:00:00Z,2000,111,23546,f,c,0,78.885,29.368,81,NA,NA,12.75,NA,NA,0,23546_111_2000,n,NA,23544,13,2
2000-04-20T00:00:00Z,2000,111,23547,f,ad,8,78.885,29.471,194,109,2,NA,c,2,0,23547_111_2000,c,NA,NA,NA,NA
2000-04-20T00:00:00Z,2000,111,23548,f,c,0,78.885,29.471,74,NA,NA,9.75,NA,NA,0,23548_111_2000,n,NA,23547,8,2
2000-04-20T00:00:00Z,2000,111,23549,m,c,0,78.885,29.471,71,NA,NA,9,NA,NA,0,23549_111_2000,n,NA,23547,8,2
2000-04-20T00:00:00Z,2000,111,23550,f,ad,24,78.883,28.123,189,109,2,NA,c,1,0,23550_111_2000,c,NA,NA,NA,NA
2000-04-20T00:00:00Z,2000,111,23551,f,c,0,78.883,28.123,69,NA,NA,8.25,NA,NA,0,23551_111_2000,n,NA,23550,24,1
2000-04-20T00:00:00Z,2000,111,23552,f,ad,20,78.888,28.183,198,115,3,NA,c,1,0,23552_111_2000,c,NA,NA,NA,NA
2000-04-20T00:00:00Z,2000,111,23553,m,c,0,78.888,28.183,83,NA,NA,19.5,NA,NA,0,23553_111_2000,n,NA,23552,20,1
2000-04-20T00:00:00Z,2000,111,23554,f,ad,19,78.867,27.905,202,115,2,NA,c,2,0,23554_111_2000,c,NA,NA,NA,NA
2000-04-20T00:00:00Z,2000,111,23555,m,c,0,78.867,27.905,77,NA,NA,11.5,NA,NA,0,23555_111_2000,n,NA,23554,19,2
2000-04-20T00:00:00Z,2000,111,23556,m,c,0,78.867,27.905,78,NA,NA,13.5,NA,NA,0,23556_111_2000,n,NA,23554,19,2
2000-04-21T00:00:00Z,2000,112,23373,m,ad,5,76.673,25.417,198,117,3,NA,NA,NA,0,23373_112_2000,n,NA,NA,NA,NA
2000-04-21T00:00:00Z,2000,112,23557,f,ad,9,76.673,25.417,194,94,1,161,n,NA,0,23557_112_2000,n,NA,NA,NA,NA
2000-04-21T00:00:00Z,2000,112,23558,m,ad,19,76.608,25.217,233,150,3,385,NA,NA,0,23558_112_2000,n,NA,NA,NA,NA
2000-04-21T00:00:00Z,2000,112,23559,m,ad,16,76.608,25.217,225,153,3,331,NA,NA,0,23559_112_2000,n,NA,NA,NA,NA
2000-04-21T00:00:00Z,2000,112,23560,f,ad,8,76.673,25.417,200,116,3,NA,n,NA,0,23560_112_2000,n,NA,NA,NA,NA
2000-04-22T00:00:00Z,2000,113,23211,m,ad,7,76.712,25.475,223,125,3,250,NA,NA,0,23211_113_2000,n,NA,NA,NA,NA
2000-04-22T00:00:00Z,2000,113,23561,f,ad,13,76.703,25.42,207,120,3,222,n,NA,0,23561_113_2000,n,NA,NA,NA,NA
2000-04-22T00:00:00Z,2000,113,23562,f,ad,9,76.703,25.42,201,109,3,171,n,NA,0,23562_113_2000,n,NA,NA,NA,NA
2001-04-10T00:00:00Z,2001,100,23463,m,ad,11,76.47781,24.97528,228,152,3,NA,NA,NA,0,23463_100_2001,n,NA,NA,NA,NA
2001-04-11T00:00:00Z,2001,101,7927,m,ad,18,76.51032,24.99815,236,155,3,NA,NA,NA,0,7927_101_2001,n,NA,NA,NA,NA
2001-04-11T00:00:00Z,2001,101,23563,f,ad,7,76.51151,24.98283,192,113,3,NA,n,NA,0,23563_101_2001,n,NA,NA,NA,NA
2001-04-11T00:00:00Z,2001,101,23564,f,ad,7,76.514,25.084,193,117,3,NA,n,NA,0,23564_101_2001,n,NA,NA,NA,NA
2001-04-12T00:00:00Z,2001,102,7917,f,ad,13,77.96713,24.80472,199,106,2,NA,yr,1,0,7917_102_2001,n,O,NA,NA,NA
2001-04-12T00:00:00Z,2001,102,23367,f,ad,21,77.99318,24.3229,198,108,2,NA,c,2,0,23367_102_2001,c,NA,NA,NA,NA
2001-04-12T00:00:00Z,2001,102,23498,m,ad,10,76.513,24.979,235,152,3,NA,NA,NA,0,23498_102_2001,n,NA,NA,NA,NA
2001-04-12T00:00:00Z,2001,102,23565,f,ad,8,76.6474,25.37004,204,129,4,NA,n,NA,0,23565_102_2001,n,NA,NA,NA,NA
2001-04-12T00:00:00Z,2001,102,23566,f,ad,9,76.6474,25.37004,190,117,3,NA,n,NA,0,23566_102_2001,n,NA,NA,NA,NA
2001-04-12T00:00:00Z,2001,102,23567,f,2yr,2,76.6474,25.37004,182,108,3,NA,NA,NA,0,23567_102_2001,n,NA,NA,NA,NA
2001-04-12T00:00:00Z,2001,102,23568,f,yr,1,77.96713,24.80472,139,75,2,NA,NA,NA,0,23568_102_2001,n,NA,NA,NA,NA
2001-04-12T00:00:00Z,2001,102,23569,m,c,0,77.99318,23.3229,78,NA,NA,11,NA,NA,0,23569_102_2001,n,NA,23367,21,2
2001-04-12T00:00:00Z,2001,102,23570,f,c,0,77.99318,24.3229,79,NA,NA,11.5,NA,NA,0,23570_102_2001,n,NA,23367,21,2
2001-04-12T00:00:00Z,2001,102,23571,m,ad,14,76.78272,24.16938,243,175,3,NA,NA,NA,0,23571_102_2001,n,NA,NA,NA,NA
2001-04-13T00:00:00Z,2001,103,23572,m,subad,4,76.509,25.079,224,133,2,NA,NA,NA,0,23572_103_2001,n,NA,NA,NA,NA
2001-04-13T00:00:00Z,2001,103,23573,f,ad,11,77.438,22.448,200,100,2,NA,n,NA,0,23573_103_2001,n,NA,NA,NA,NA
2001-04-13T00:00:00Z,2001,103,23574,m,ad,16,77.438,22.448,240,160,3,NA,NA,NA,0,23574_103_2001,n,NA,NA,NA,NA
2001-04-13T00:00:00Z,2001,103,23575,m,subad,4,77.467,22.418,204,121,3,NA,NA,NA,0,23575_103_2001,n,NA,NA,NA,NA
2001-04-17T00:00:00Z,2001,107,23123,f,ad,12,76.738,26.082,204,116,3,NA,yr,1,0,23123_107_2001,n,O,NA,NA,NA
2001-04-17T00:00:00Z,2001,107,23576,m,ad,9,76.74,25.487,219,140,3,NA,NA,NA,0,23576_107_2001,n,NA,NA,NA,NA
2001-04-17T00:00:00Z,2001,107,23577,f,ad,24,76.702,25.448,193,113,3,NA,yr,1,0,23577_107_2001,n,NA,NA,NA,NA
2001-04-17T00:00:00Z,2001,107,23578,f,yr,1,76.702,25.448,150,86,3,NA,NA,NA,0,23578_107_2001,n,NA,NA,NA,NA
2001-04-17T00:00:00Z,2001,107,23579,m,ad,17,76.736,26.029,227,142,3,NA,NA,NA,0,23579_107_2001,n,NA,NA,NA,NA
2001-04-17T00:00:00Z,2001,107,23580,f,yr,1,76.738,26.082,155,90,3,NA,NA,NA,0,23580_107_2001,n,NA,NA,NA,NA
2001-04-17T00:00:00Z,2001,107,23581,f,ad,18,76.513,24.979,195,130,3,NA,n,NA,0,23581_107_2001,n,NA,NA,NA,NA
2001-04-18T00:00:00Z,2001,108,23103,f,ad,24,77.406,23.422,192,106,3,NA,yr,1,0,23103_108_2001,n,NA,NA,NA,NA
2001-04-18T00:00:00Z,2001,108,23421,f,ad,11,77.852,24.985,187,100,3,NA,n,NA,0,23421_108_2001,n,O,NA,NA,NA
2001-04-18T00:00:00Z,2001,108,23582,m,yr,1,77.406,23.422,141,78,3,NA,NA,NA,0,23582_108_2001,n,NA,NA,NA,NA
2001-04-18T00:00:00Z,2001,108,23583,m,subad,4,78.123,25.536,217,132,3,NA,NA,NA,0,23583_108_2001,n,NA,NA,NA,NA
2001-04-18T00:00:00Z,2001,108,23584,m,ad,17,77.852,24.985,216,152,3,NA,NA,NA,0,23584_108_2001,n,NA,NA,NA,NA
2001-04-18T00:00:00Z,2001,108,23585,m,ad,8,77.83,25.174,222,125,3,NA,NA,NA,0,23585_108_2001,n,NA,NA,NA,NA
2001-04-18T00:00:00Z,2001,108,23586,f,ad,21,77.652,26.284,193,107,1,NA,n,NA,0,23586_108_2001,n,NA,NA,NA,NA
2001-04-19T00:00:00Z,2001,109,23587,f,ad,6,76.687,25.435,189,109,2,NA,c,2,0,23587_109_2001,c,NA,NA,NA,NA
2001-04-19T00:00:00Z,2001,109,23588,f,c,0,76.687,25.435,66,NA,NA,7.75,NA,NA,0,23588_109_2001,n,NA,23587,6,2
2001-04-19T00:00:00Z,2001,109,23589,f,c,0,76.687,25.435,65,NA,NA,8,NA,NA,0,23589_109_2001,n,NA,23587,6,2
2001-04-20T00:00:00Z,2001,110,23590,f,ad,12,76.462,24.966,203,128,4,NA,2yr,1,0,23590_110_2001,n,NA,NA,NA,NA
2001-04-20T00:00:00Z,2001,110,23591,m,2yr,2,76.462,24.966,191,118,3,NA,NA,NA,0,23591_110_2001,n,NA,NA,NA,NA
2001-04-21T00:00:00Z,2001,111,7765,f,ad,16,77.202,25.802,192,117,3,NA,yr,1,0,7765_111_2001,n,O,NA,NA,NA
2001-04-21T00:00:00Z,2001,111,23592,f,ad,5,77.094,25.835,196,113,3,NA,n,NA,0,23592_111_2001,n,NA,NA,NA,NA
2001-04-21T00:00:00Z,2001,111,23593,m,ad,14,76.814,26.176,233,145,3,NA,NA,NA,0,23593_111_2001,n,NA,NA,NA,NA
2001-04-21T00:00:00Z,2001,111,23594,f,2yr,2,76.766,25.108,173,101,3,NA,NA,NA,0,23594_111_2001,n,NA,NA,NA,NA
2001-04-21T00:00:00Z,2001,111,23595,f,ad,11,77.112,25.415,194,113,2,NA,c,2,0,23595_111_2001,c,NA,NA,NA,NA
2001-04-21T00:00:00Z,2001,111,23596,f,c,0,77.112,25.415,80,NA,NA,17.25,NA,NA,0,23596_111_2001,n,NA,23595,11,2
2001-04-21T00:00:00Z,2001,111,23597,f,c,0,77.112,25.415,87,NA,NA,17.5,NA,NA,0,23597_111_2001,n,NA,23595,11,2
2001-04-21T00:00:00Z,2001,111,23598,m,subad,3,77.195,25.706,187,110,3,NA,NA,NA,0,23598_111_2001,n,NA,NA,NA,NA
2001-04-21T00:00:00Z,2001,111,23599,m,yr,1,77.202,25.802,165,95,3,NA,NA,NA,0,23599_111_2001,n,NA,NA,NA,NA
2001-04-21T00:00:00Z,2001,111,23600,m,ad,14,77.654,25.334,224,161,4,NA,NA,NA,0,23600_111_2001,n,NA,NA,NA,NA
2001-04-21T00:00:00Z,2001,111,23601,m,2yr,2,77.6,25.15,176,98,3,NA,NA,NA,0,23601_111_2001,n,NA,NA,NA,NA
2001-04-21T00:00:00Z,2001,111,23602,f,ad,11,77.362,26.166,194,112,3,NA,yr,1,0,23602_111_2001,n,NA,NA,NA,NA
2001-04-21T00:00:00Z,2001,111,23603,f,yr,1,77.362,26.166,154,86,3,NA,NA,NA,0,23603_111_2001,n,NA,NA,NA,NA
2001-04-21T00:00:00Z,2001,111,23604,f,ad,15,76.783,25.75,191,119,3,NA,n,NA,0,23604_111_2001,n,NA,NA,NA,NA
2001-04-22T00:00:00Z,2001,112,23030,f,ad,6,78.92,28.17,196,106,2,NA,c,1,0,23030_112_2001,c,NA,NA,NA,NA
2001-04-22T00:00:00Z,2001,112,23605,m,ad,6,77.433,25.041,223,129,3,NA,NA,NA,0,23605_112_2001,n,NA,NA,NA,NA
2001-04-22T00:00:00Z,2001,112,23606,f,ad,5,77.433,25.041,193,111,3,NA,n,NA,0,23606_112_2001,n,NA,NA,NA,NA
2001-04-22T00:00:00Z,2001,112,23607,m,ad,17,77.433,25.041,215,135,3,NA,NA,NA,0,23607_112_2001,n,NA,NA,NA,NA
2001-04-22T00:00:00Z,2001,112,23608,f,ad,10,78.695,27.285,185,107,3,NA,n,NA,0,23608_112_2001,n,NA,NA,NA,NA
2001-04-22T00:00:00Z,2001,112,23609,m,ad,11,78.9136,28.844,225,144,3,NA,NA,NA,0,23609_112_2001,n,NA,NA,NA,NA
2001-04-22T00:00:00Z,2001,112,23610,f,ad,14,78.9136,28.844,189,100,2,NA,n,NA,0,23610_112_2001,n,NA,NA,NA,NA
2001-04-22T00:00:00Z,2001,112,23611,f,ad,11,78.89,28.88,204,127,4,NA,n,NA,0,23611_112_2001,n,NA,NA,NA,NA
2001-04-22T00:00:00Z,2001,112,23612,m,c,0,78.92,28.17,76,NA,NA,11.75,NA,NA,0,23612_112_2001,n,NA,23030,6,1
2001-04-22T00:00:00Z,2001,112,23613,f,ad,8,78.39,26.472,193,105,2,NA,c,2,0,23613_112_2001,c,NA,NA,NA,NA
2001-04-22T00:00:00Z,2001,112,23614,f,c,0,78.39,26.472,76,NA,NA,10.75,NA,NA,0,23614_112_2001,n,NA,23613,8,2
2001-04-22T00:00:00Z,2001,112,23615,m,c,0,78.39,26.472,73,NA,NA,10.25,NA,NA,0,23615_112_2001,n,NA,23613,8,2
2001-04-22T00:00:00Z,2001,112,23616,m,subad,3,77.96,26.01,191,128,4,NA,NA,NA,0,23616_112_2001,n,NA,NA,NA,NA
2001-04-24T00:00:00Z,2001,114,23277,m,ad,15,76.722,25.517,231,170,4,NA,NA,NA,0,23277_114_2001,n,NA,NA,NA,NA
2001-04-24T00:00:00Z,2001,114,23489,m,ad,18,76.722,25.517,231,156,4,NA,NA,NA,0,23489_114_2001,n,NA,NA,NA,NA
2001-04-24T00:00:00Z,2001,114,23617,m,2yr,2,76.78,26.13,199,121,3,NA,NA,NA,0,23617_114_2001,n,NA,NA,NA,NA
2001-04-24T00:00:00Z,2001,114,23618,m,2yr,2,76.78,26.13,189,117,3,NA,NA,NA,0,23618_114_2001,n,NA,NA,NA,NA
2001-04-24T00:00:00Z,2001,114,23619,f,ad,5,76.803,27.303,191,110,2,NA,n,NA,0,23619_114_2001,n,NA,NA,NA,NA
2001-04-24T00:00:00Z,2001,114,23620,f,ad,8,76.69,25.369,195,118,3,NA,n,NA,0,23620_114_2001,n,NA,NA,NA,NA
2001-04-24T00:00:00Z,2001,114,23621,m,2yr,2,76.722,25.517,189,107,3,NA,NA,NA,0,23621_114_2001,n,NA,NA,NA,NA
2001-04-24T00:00:00Z,2001,114,23622,f,ad,5,76.722,25.517,194,121,3,NA,n,NA,0,23622_114_2001,n,NA,NA,NA,NA
2001-04-26T00:00:00Z,2001,116,23152,m,ad,6,74.5,19,204,125,NA,190,NA,NA,0,23152_116_2001,n,NA,NA,NA,NA
2001-04-27T00:00:00Z,2001,117,23465,f,ad,5,77.084,24.16,198,106,2,NA,n,NA,0,23465_117_2001,n,NA,NA,NA,NA
2001-04-27T00:00:00Z,2001,117,23623,m,ad,13,76.511,25.504,230,167,3,NA,NA,NA,0,23623_117_2001,n,NA,NA,NA,NA
2001-04-27T00:00:00Z,2001,117,23624,m,ad,6,77.084,24.16,213,128,3,NA,NA,NA,0,23624_117_2001,n,NA,NA,NA,NA
2001-04-27T00:00:00Z,2001,117,23625,m,ad,8,76.751,24.826,222,129,2,NA,NA,NA,0,23625_117_2001,n,NA,NA,NA,NA
2001-04-28T00:00:00Z,2001,118,23626,m,ad,12,76.495,24.996,231,164,3,NA,NA,NA,0,23626_118_2001,n,NA,NA,NA,NA
2001-04-30T00:00:00Z,2001,120,23306,m,ad,13,76.673,25.329,238,157,3,NA,NA,NA,0,23306_120_2001,n,NA,NA,NA,NA
2001-04-30T00:00:00Z,2001,120,23627,f,ad,22,77.4,25.89,200,120,3,NA,n,NA,0,23627_120_2001,n,NA,NA,NA,NA
2001-05-01T00:00:00Z,2001,121,23375,m,ad,6,76.46,24.973,226,143,3,NA,NA,NA,0,23375_121_2001,n,NA,NA,NA,NA
2001-05-01T00:00:00Z,2001,121,23628,m,ad,10,76.46,24.973,228,144,3,NA,NA,NA,0,23628_121_2001,n,NA,NA,NA,NA
2001-05-04T00:00:00Z,2001,124,23629,m,yr,1,78.6,14.6,154,97,3,NA,NA,NA,0,23629_124_2001,n,NA,NA,NA,NA
2001-05-04T00:00:00Z,2001,124,23630,m,2yr,2,78.398,14.16,193,116,3,NA,NA,NA,0,23630_124_2001,n,NA,NA,NA,NA
2001-05-04T00:00:00Z,2001,124,23631,m,2yr,2,78.398,14.16,192,116,3,NA,NA,NA,0,23631_124_2001,n,NA,NA,NA,NA
2001-05-05T00:00:00Z,2001,125,23372,m,ad,12,76.577,17.067,223,148,3,NA,NA,NA,0,23372_125_2001,n,NA,NA,NA,NA
2001-05-05T00:00:00Z,2001,125,23552,f,ad,21,77.49,16.77,196,119,3,NA,yr,1,0,23552_125_2001,n,NA,NA,NA,NA
2001-05-05T00:00:00Z,2001,125,23553,m,yr,1,76.49,16.77,156,101,3,NA,NA,NA,0,23553_125_2001,n,NA,23552,NA,NA
2001-05-05T00:00:00Z,2001,125,23632,f,subad,4,77.54,15.362,191,106,3,NA,NA,NA,0,23632_125_2001,n,NA,NA,NA,NA
2001-05-05T00:00:00Z,2001,125,23633,m,2yr,2,77.54,15.362,188,111,3,NA,NA,NA,0,23633_125_2001,n,NA,NA,NA,NA
2001-05-05T00:00:00Z,2001,125,23634,f,ad,7,77.411,16.223,186,120,4,NA,2yr,1,0,23634_125_2001,n,NA,NA,NA,NA
2001-05-05T00:00:00Z,2001,125,23635,m,2yr,2,77.411,16.223,183,104,3,NA,NA,NA,0,23635_125_2001,n,NA,NA,NA,NA
2001-05-05T00:00:00Z,2001,125,23636,f,ad,11,77.1,15.4,195,116,3,NA,c,1,0,23636_125_2001,c,C,NA,NA,NA
2001-05-05T00:00:00Z,2001,125,23637,f,c,0,77.1,15.4,101,NA,3,29.75,NA,NA,0,23637_125_2001,n,C,23636,11,1
2001-05-06T00:00:00Z,2001,126,7768,f,ad,21,78.854,18.304,196,104,2,NA,yr,1,0,7768_126_2001,n,C,NA,NA,NA
2001-05-06T00:00:00Z,2001,126,7805,f,ad,12,78.229,19.17,188,107,3,NA,yr,1,0,7805_126_2001,n,C,NA,NA,NA
2001-05-06T00:00:00Z,2001,126,7853,m,ad,9,78.854,18.304,222,142,3,NA,NA,NA,0,7853_126_2001,n,NA,NA,NA,NA
2001-05-06T00:00:00Z,2001,126,23344,m,ad,20,78.135,19.075,241,150,4,NA,NA,NA,0,23344_126_2001,n,NA,NA,NA,NA
2001-05-06T00:00:00Z,2001,126,23351,m,ad,19,78.229,19.17,227,163,3,NA,NA,NA,0,23351_126_2001,n,NA,NA,NA,NA
2001-05-06T00:00:00Z,2001,126,23638,m,ad,7,78.229,19.17,216,128,3,NA,NA,NA,0,23638_126_2001,n,NA,NA,NA,NA
2001-05-06T00:00:00Z,2001,126,23639,f,yr,1,78.229,19.17,141,88,3,NA,NA,NA,0,23639_126_2001,n,C,NA,NA,NA
2001-05-06T00:00:00Z,2001,126,23640,f,yr,1,78.854,18.304,155,87,3,NA,NA,NA,0,23640_126_2001,n,NA,NA,NA,NA
2002-04-07T00:00:00Z,2002,97,23641,f,ad,6,76.665,25.381,198,111,3,NA,n,NA,0,23641_97_2002,n,NA,NA,NA,NA
2002-04-07T00:00:00Z,2002,97,23642,m,ad,6,76.665,25.381,223,134,3,NA,NA,NA,0,23642_97_2002,n,NA,NA,NA,NA
2002-04-07T00:00:00Z,2002,97,23643,f,ad,13,76.662,25.332,194,121,2,NA,yr,1,0,23643_97_2002,n,NA,NA,NA,NA
2002-04-07T00:00:00Z,2002,97,23644,m,yr,1,76.662,25.332,152,95,2,NA,NA,NA,0,23644_97_2002,n,NA,NA,NA,NA
2002-04-07T00:00:00Z,2002,97,23645,m,ad,17,77.032,25.657,219,147,3,NA,NA,NA,0,23645_97_2002,n,NA,NA,NA,NA
2002-04-07T00:00:00Z,2002,97,23646,f,ad,16,77.28,25.586,193,112,2,NA,n,NA,0,23646_97_2002,n,NA,NA,NA,NA
